easting,northing,NLCD_code_plot,NLCD_plot_des,plotID,site,year,year_mo,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,vertCV.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,q25.aop,q50.aop,latitude,longitude,NLCD_plot,NLCD_plot_Abb,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,scale,invaded,turnover,nestedness,plotType,subtype,minElev,maxElev,slope,aspect,soilOrder
527730.288,4976774.759,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",YELL_020,YELL,2018,2018-07,2.59004557,12.04,1.950669226,0.10430839,0.89569161,2.050331108,1.386518084,0.398250642,0.505767261,0.393376147,0.863781973,5.763522814,0.393376147,2.5105,3.471,44.943866,-110.648504,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,0.626275092,0.208758364,3,2.569098185,0.055849961,46,2.033712385,0.067790413,30,1.685138858,0.120367061,14,0.726962457,0.215699659,0.057337884,22.1875,6.583333333,1.75,0.944186047,29.60416667,2.675952163,0.054611269,49,1.866669823,0.084848628,22,plot,invaded,0.765027322,0.039518132,distributed,basePlot,2108.62,2111.86,3.43,180,
389165.806,7084254.533,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",HEAL_027,HEAL,2019,2019-08,2.576389333,12.005,2.472490753,0.151927438,0.848072562,3.119780078,2.587618946,0.439656831,1.095735478,0.523018439,0.771025847,6.678643956,0.523018439,3.71,5.85,63.867913,-149.2557,"Dwarf Scrub, Evergreen Forest, Shrub/Scrub",DSESS,0,0,0,1.289271607,0.075839506,17,1.289271607,0.075839506,17,0,0,0,1,0,0,60.75,0,0,1,60.75,1.289271607,0.075839506,17,1.236057371,0.088289812,14,plot,not_invaded,0.738738739,0.055587502,distributed,basePlot,674.38,677.66,0,0,
454372.234,4447731.042,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",RMNP_010,RMNP,2017,2017-07,2.566402532,12.899,2.460087322,0.10430839,0.89569161,3.183567841,3.292183694,0.622819667,1.139972036,0.554950008,0.875547007,3.992343968,0.554950008,3.09675,5.0205,40.178717,-105.535934,Evergreen Forest,E,0,0,1,2.164296718,0.047049929,46,2.049581349,0.049989789,41,0.693147181,0.34657359,2,0.973134328,0.020895522,0.005970149,27.16666667,0.583333333,0.166666667,0.99408284,28,2.187744277,0.046547751,47,1.862923968,0.093146198,20,plot,invaded,0.778242678,0.084451623,distributed,basePlot,2856.37,2872.87,20.35,262.3,Mollisols
460132.51,4449770.553,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",RMNP_020,RMNP,2017,2017-07,2.470559557,9.642,2.413515924,0.181405896,0.818594104,2.223868795,2.230402744,0.55936216,1.030320361,0.482201544,0.851612148,3.973592694,0.482201544,2.586,3.928,40.197385,-105.468403,Evergreen Forest,E,0,0,0,2.255801399,0.055019546,41,2.189002942,0.060805637,36,1.149917138,0.287479284,4,0.987384045,0.012615955,0,55.4375,0.708333333,0,1,56.29166667,2.255801399,0.055019546,41,1.813992796,0.086380609,21,plot,not_invaded,0.684745763,0.062536846,distributed,basePlot,2759.08,2767.12,10.43,176,Entisols
461154.634,3639560.634,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",TALL_003,TALL,2016,2016-05,2.456393229,23.214,2.099221224,0.129251701,0.870748299,5.899991029,7.966981495,0.582256075,NA,0.599349654,0.931076729,3.384259257,0.599349654,9.00125,16.912,32.893534,-87.415333,"Deciduous Forest, Evergreen Forest, Mixed Forest",DEM,0,0,0,2.403183958,0.034331199,70,2.328824277,0.034758571,67,0.545594574,0.272797287,2,0.981104113,0.018895887,0,55.16666667,1.0625,0,1,56.41666667,2.403183958,0.034331199,70,2.016100125,0.065035488,31,plot,not_invaded,0.842857143,0.02923588,distributed,basePlot,114.45,126.08,5.03,182.5,Ultisols
559462.286,7088789.479,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",DEJU_012,DEJU,2018,2018-08,2.445479058,6.11,2.003596818,0.133786848,0.866213152,1.76740529,1.263422533,0.342921507,0.11309721,0.260746324,0.71645174,4.655143042,0.260746324,3.61,3.94,63.92112,-145.787666,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.337174033,0.063674954,21,1.329649386,0.066482469,20,0,0,1,0.998827667,0.001172333,0,53.25,0.0625,0,1,53.3125,1.337174033,0.063674954,21,1.190798026,0.085057002,14,plot,not_invaded,0.771929825,0.060688201,distributed,basePlot,478.25,479.14,0.92,198,Inceptisols
389136.121,7084464.555,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",HEAL_029,HEAL,2018,2018-08,2.382979798,12.978,2.590016672,0.10430839,0.89569161,3.186716535,3.218448321,0.623297786,0.431413709,0.536640191,0.87549745,3.877483319,0.536640191,2.9925,5.075,63.869787,-149.256455,"Dwarf Scrub, Evergreen Forest, Shrub/Scrub",DSESS,0,0,0,2.38751437,0.103804973,23,2.445705146,0.11646215,21,0,0,1,0.723222749,0.276777251,0,47.6875,18.25,0,1,66.5,2.38751437,0.103804973,23,2.08195447,0.138796965,15,plot,not_invaded,0.807843137,0.038551847,distributed,basePlot,671.33,672.86,0,0,
554644.48,5069561.017,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",ABBY_027,ABBY,2018,2018-06,2.379915567,10.177,1.612140156,0.140589569,0.859410431,2.01052263,2.23498749,1.073037911,0.923945708,0.388642155,0.945659937,1.316638977,0.388642155,0.49375,1.302,45.777447,-122.297106,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,1.764276825,0.117618455,15,2.296066279,0.056001617,41,2.215232769,0.063292365,35,1.467417634,0.244569606,6,0.903888889,0.017777778,0.078333333,101.6875,2,8.8125,0.921666667,103.6875,2.52908924,0.045162308,56,2.221018203,0.085423777,26,plot,invaded,0.829568789,0.047285811,distributed,basePlot,634.21,642.75,11.03,90,Inceptisols
554644.48,5069561.017,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",ABBY_027,ABBY,2019,2019-07,2.340934211,11.708,1.654558697,0.138321995,0.861678005,1.915764522,2.236326205,0.90374878,0.94348716,0.425137913,0.927503234,2.06493414,0.425137913,1.018,1.876,45.777447,-122.297106,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,2.15249129,0.113289015,19,2.655871868,0.046594243,57,2.562756251,0.050250123,51,1.216324101,0.202720684,6,0.782873637,0.023733162,0.193393201,50.85416667,1.541666667,12.5625,0.806606799,52.39583333,3.049627389,0.040126676,76,2.445918096,0.07643494,32,plot,invaded,0.717073171,0.042761198,distributed,basePlot,634.21,642.75,11.03,90,Inceptisols
389136.121,7084464.555,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",HEAL_029,HEAL,2017,2017-07,2.326835938,12.409,2.400342682,0.129251701,0.870748299,2.94000104,3.361845603,0.669089639,3.094971181,0.537378795,0.866623405,3.72554101,0.537378795,2.62,4.56,63.869787,-149.256455,"Dwarf Scrub, Evergreen Forest, Shrub/Scrub",DSESS,0,0,0,2.468065477,0.072590161,34,2.453859378,0.074359375,33,0,0,0,1,0,0,49.625,0,0,1,49.79166667,2.468065477,0.072590161,34,2.181778277,0.114830436,19,plot,not_invaded,0.710144928,0.057971014,distributed,basePlot,671.33,672.86,0,0,
549863.536,5065733.54,71,"Grassland/herbaceous: areas dominated by gramanoid or herbaceous vegetation, generally greater than 80% of total vegetation. These areas are not subject to intensive management such as tilling, but can be utilized for grazing.",ABBY_011,ABBY,2018,2018-06,2.277534211,4.525,1.123370738,0.138321995,0.861678005,0.857059282,0.978022019,0.581961409,0.482885825,0.307524374,0.830582259,1.657780296,0.307524374,0.963,1.555,45.743361,-122.358994,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,1.706271801,0.121876557,14,2.635991911,0.053795753,49,2.509320191,0.058356284,43,1.30783221,0.261566442,5,0.690135811,0.027877055,0.281987134,40.22916667,1.625,16.4375,0.718415418,41.9375,2.968640737,0.047121282,63,2.066569162,0.076539599,27,plot,invaded,0.661596958,0.075089432,distributed,basePlot,488.99,503.7,11.53,225,Inceptisols
559973.624,7086030.994,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_027,DEJU,2018,2018-08,2.264992462,5.317,1.822614645,0.052380952,0.947619048,1.689498585,1.248247253,0.355308491,0.086974647,0.311137205,0.670365417,4.802771355,0.311137205,3.2075,3.8,63.896283,-145.77832,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.218935901,0.1741337,7,1.218935901,0.1741337,7,0,0,0,1,0,0,36.375,0,0,1,36.375,1.218935901,0.1741337,7,1.170921559,0.195153593,6,plot,not_invaded,0.372093023,0.310259918,distributed,basePlot,493.33,494.63,0.29,159,Inceptisols
299295.188,4101462.123,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",SOAP_009,SOAP,2018,2018-06,2.215109694,7.949,1.552412039,0.111111111,0.888888889,2.591488181,2.377247138,0.622162973,NA,0.47344562,0.832631745,3.047787112,0.47344562,1.68,3.85,37.037935,-119.256677,"Evergreen Forest, Shrub/Scrub",ESS,1.595508079,0.265918013,6,1.893795255,0.035731986,53,1.392958697,0.033974602,41,1.44052332,0.12004361,12,0.732060185,0.175925926,0.092013889,26.35416667,6.333333333,3.3125,0.907986111,32.6875,2.173521323,0.036839344,59,1.652551052,0.055085035,30,plot,invaded,0.818991098,0.081335699,distributed,basePlot,1090.67,1103.89,14.74,338.6,Alfisols
561053.961,7085851.081,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_025,DEJU,2019,2019-08,2.210429648,5.783,1.9997828,0.097505669,0.902494331,1.309928342,1.575171642,1.023658052,0.697736891,0.311845836,0.92312182,0.808877882,0.311845836,0.28,0.91,63.894482,-145.756391,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.353903866,0.084618992,16,1.353903866,0.084618992,16,0,0,0,1,0,0,30.25,0,0,1,30.25,1.353903866,0.084618992,16,1.052496719,0.08770806,12,plot,not_invaded,0.753246753,0.070827321,distributed,basePlot,487.9,488.74,0,0,Inceptisols
458182.616,4449619.632,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",RMNP_019,RMNP,2017,2017-07,2.205994819,9.947,1.909695791,0.124716553,0.875283447,3.084663536,3.295732713,0.654175039,0.380452722,0.501496506,0.846813767,3.018708908,0.501496506,2.02,5.765,40.19593,-105.491302,Evergreen Forest,E,1.263654432,0.315913608,4,2.7575587,0.052029409,53,2.68605698,0.05595952,48,1.141986081,0.28549652,4,0.971132898,0.016884532,0.011982571,37.14583333,0.645833333,0.458333333,0.988049973,37.89583333,2.804487873,0.049201542,57,2.269304871,0.084048329,27,plot,invaded,0.773869347,0.066838618,distributed,basePlot,2645.2,2651.76,13.01,6.3,Inceptisols
632062.408,3696264.855,71,"Grassland/herbaceous: areas dominated by gramanoid or herbaceous vegetation, generally greater than 80% of total vegetation. These areas are not subject to intensive management such as tilling, but can be utilized for grazing.",CLBJ_036,CLBJ,2019,2019-04,2.191609023,10.395,1.769629572,0.095238095,0.904761905,3.316601864,2.297551656,0.375569172,0.723288116,0.50170067,0.745358565,6.293161608,0.50170067,4.7935,6.221,33.397578,-97.57995,"Deciduous Forest, Grassland/Herbaceous",DGH,0,0,0,2.971056676,0.054019212,55,2.934309344,0.056429026,52,0.955699891,0.31856663,3,0.989795918,0.010204082,0,42.4375,0.4375,0,1,42.875,2.971056676,0.054019212,55,1.910667848,0.068238137,28,plot,not_invaded,0.770642202,0.059289771,distributed,basePlot,287.63,288.61,1.15,237.1,Alfisols
547473.873,5068783.296,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",ABBY_005,ABBY,2018,2018-06,2.190117347,5.458,1.428994919,0.111111111,0.888888889,1.016479898,1.02596713,0.730976513,0.47572977,0.294187668,0.902662217,1.121581108,0.294187668,0.586,1.245,45.770977,-122.389412,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,2.041662268,0.127603892,16,2.669884963,0.037604014,71,2.4895531,0.040812346,61,1.195600255,0.119560026,10,0.818118949,0.07555325,0.106327801,98.58333333,9.104166667,12.8125,0.893672199,107.6875,2.94185559,0.033814432,87,2.280162422,0.063337845,36,plot,invaded,0.814569536,0.031160491,distributed,basePlot,470.2,477.66,9.65,310,Ultisols
632062.408,3696264.855,71,"Grassland/herbaceous: areas dominated by gramanoid or herbaceous vegetation, generally greater than 80% of total vegetation. These areas are not subject to intensive management such as tilling, but can be utilized for grazing.",CLBJ_036,CLBJ,2017,2017-05,2.174383838,9.289,1.651375803,0.102040816,0.897959184,3.124301918,2.472908234,0.389421365,0.512009058,0.423237541,0.802514346,4.422919386,0.423237541,5.725,6.92,33.397578,-97.57995,"Deciduous Forest, Grassland/Herbaceous",DGH,0,0,0,3.240113747,0.032728422,99,3.172926904,0.034867329,91,1.30647785,0.186639693,7,0.978076731,0.021923269,0,81.79166667,1.833333333,0,1,83.66666667,3.240113747,0.032728422,99,2.075525243,0.057653479,36,plot,not_invaded,0.810185185,0.033176801,distributed,basePlot,287.63,288.61,1.15,237.1,Alfisols
477481.873,7230651.968,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",BONA_019,BONA,2018,2018-07,2.118904762,6.614,2.293086553,0.095238095,0.904761905,1.655347,1.916780513,0.773465755,0.798397724,0.366244022,0.855473313,1.985137659,0.366244022,0.29,2.97,65.1984,-147.481092,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,1.853942461,0.142610959,13,1.853942461,0.142610959,13,0,0,0,1,0,0,26,0,0,1,26,1.853942461,0.142610959,13,1.431913943,0.159101549,9,plot,not_invaded,0.533333333,0.192156863,distributed,basePlot,671.53,680.57,6.96,160,Inceptisols
559973.624,7086030.994,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_027,DEJU,2019,2019-08,2.118771574,5.311,1.964791356,0.061904762,0.938095238,1.617303204,1.676217378,0.588700552,0.910746808,0.343151394,0.785182722,2.631662301,0.343151394,0.61,3.42,63.896283,-145.77832,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.419626936,0.157736326,9,1.419626936,0.157736326,9,0,0,0,1,0,0,22,0,0,1,22,1.419626936,0.157736326,9,1.334756974,0.190679568,7,plot,not_invaded,0.5,0.171641791,distributed,basePlot,493.33,494.63,0.29,159,Inceptisols
536160.269,4977760.795,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",YELL_046,YELL,2020,2020-07,2.085095361,20.436,1.832501909,0.120181406,0.879818594,4.752733114,6.053007716,0.569087972,2.62095622,0.648792896,0.900706059,4.324876923,0.648792896,6.3975,11.0495,44.952363,-110.541582,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,1.64591683,0.274319472,6,2.706624389,0.066015229,41,2.576738874,0.07157608,36,0.687092027,0.229030676,3,0.920424403,0.034482759,0.045092838,21.6875,0.8125,1.0625,0.955497382,22.8125,2.841418848,0.06045572,47,1.947875917,0.139133994,14,plot,invaded,0.81533101,0.043335656,tower,basePlot,2145.77,2161.21,9.93,190.5,
460252.816,4450010.642,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",RMNP_015,RMNP,2018,2018-07,2.04185974,10.971,1.86082184,0.126984127,0.873015873,2.212246329,2.142157017,0.641935065,0.424007864,0.467725219,0.876049637,3.445109661,0.467725219,1.80125,2.888,40.199554,-105.467005,Evergreen Forest,E,0,0,0,1.918501963,0.056426528,34,1.853213902,0.059781094,31,0.902182549,0.300727516,3,0.984480432,0.015519568,0,30.39583333,0.479166667,0,1,30.875,1.918501963,0.056426528,34,1.721951809,0.101291283,17,plot,not_invaded,0.703448276,0.115117125,distributed,basePlot,2723.47,2733.57,9.43,117,Inceptisols
368618.607,4446017.747,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",ONAQ_021,ONAQ,2017,2017-06,2.011472585,8.926,1.728947626,0.131519274,0.868480726,2.039743797,2.164191319,0.688628894,1.076506369,0.445820163,0.860854971,2.913350316,0.445820163,1.1,3.29,40.154245,-112.542595,"Evergreen Forest, Shrub/Scrub",ESS,1.291505371,0.322876343,4,2.652266105,0.139592953,19,2.362590777,0.181737752,13,1.147672923,0.286918231,4,0.422222222,0.25,0.327777778,1.583333333,0.9375,1.229166667,0.679347826,2.604166667,2.843295288,0.123621534,23,1.724692542,0.191632505,9,plot,invaded,0.74025974,0.067432567,distributed,basePlot,1889.99,1914.32,18.52,334.9,Mollisols
561832.638,7082099.011,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_021,DEJU,2018,2018-08,1.978313924,5.497,2.03314437,0.10430839,0.89569161,1.472420078,1.556507177,0.592050509,0.797584504,0.365774123,0.808596998,2.862968323,0.365774123,1.655,2.92,63.860681,-145.742041,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.498135837,0.099875722,15,1.48009527,0.105721091,14,0,0,1,0.996515679,0.003484321,0,17.875,0.0625,0,1,17.9375,1.498135837,0.099875722,15,1.15369365,0.104881241,11,plot,not_invaded,0.684684685,0.12814954,distributed,basePlot,550.78,551.88,0.17,98,Gelisols
389136.121,7084464.555,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",HEAL_029,HEAL,2019,2019-08,1.931368286,11.45,2.332326308,0.113378685,0.886621315,2.712023737,3.252828903,0.606012939,1.606341624,0.538846538,0.859361445,4.41570334,0.538846538,3.04,5.11,63.869787,-149.256455,"Dwarf Scrub, Evergreen Forest, Shrub/Scrub",DSESS,0,0,0,2.550026229,0.110870706,23,2.523865156,0.114721143,22,0,0,0,1,0,0,47.125,0,0,1,47.5,2.550026229,0.110870706,23,2.157319062,0.143821271,15,plot,not_invaded,0.753246753,0.041347841,distributed,basePlot,671.33,672.86,0,0,
553121.174,5065824.511,71,"Grassland/herbaceous: areas dominated by gramanoid or herbaceous vegetation, generally greater than 80% of total vegetation. These areas are not subject to intensive management such as tilling, but can be utilized for grazing.",ABBY_021,ABBY,2018,2018-06,1.916732804,4.386,1.228713131,0.142857143,0.857142857,0.615033716,0.738886713,0.632012301,0.227529618,0.236941851,0.907639867,0.863619285,0.236941851,0.557,1.069,45.743937,-122.317109,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,0.764484955,0.127414159,6,1.70850221,0.106781388,16,1.693919707,0.11292798,15,0,0,1,0.748414376,0.002114165,0.249471459,44.25,0.125,14.75,0.750528541,44.375,2.034750586,0.092488663,22,1.723128152,0.143594013,12,plot,invaded,0.771929825,0.085734409,distributed,basePlot,493.3,505.65,14.04,45,Andisols
299295.188,4101462.123,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",SOAP_009,SOAP,2019,2019-06,1.890577889,7.849,1.580226619,0.097505669,0.902494331,2.394069312,2.439421086,0.709194049,1.09129527,0.460588959,0.840122137,2.485693914,0.460588959,0.9175,3.37,37.037935,-119.256677,"Evergreen Forest, Shrub/Scrub",ESS,1.158433331,0.231686666,5,2.014017004,0.111889834,18,1.491063355,0.149106336,10,1.283884969,0.160485621,8,0.56504065,0.203252033,0.231707317,8.6875,3.125,3.5625,0.768292683,11.8125,2.357103103,0.102482744,23,1.535424229,0.109673159,14,plot,invaded,0.783505155,0.063210174,distributed,basePlot,1090.67,1103.89,14.74,338.6,Alfisols
632062.408,3696264.855,71,"Grassland/herbaceous: areas dominated by gramanoid or herbaceous vegetation, generally greater than 80% of total vegetation. These areas are not subject to intensive management such as tilling, but can be utilized for grazing.",CLBJ_036,CLBJ,2018,2018-05,1.876553247,10.408,1.758432784,0.126984127,0.873015873,3.145829488,1.972204939,0.310763815,0.711047991,0.470342795,0.63329791,12.19614856,0.470342795,4.994,6.152,33.397578,-97.57995,"Deciduous Forest, Grassland/Herbaceous",DGH,0,0,0,3.022165694,0.036855679,82,3.009031992,0.038089013,79,0.673011667,0.336505834,2,0.998127341,0.001872659,0,55.52083333,0.104166667,0,1,55.66666667,3.022165694,0.036855679,82,1.775049042,0.055470283,32,plot,not_invaded,0.752380952,0.049397955,distributed,basePlot,287.63,288.61,1.15,237.1,Alfisols
536160.269,4977760.795,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",YELL_046,YELL,2019,2019-07,1.859282383,20.633,1.900145419,0.124716553,0.875283447,4.412878021,6.950130677,0.793129177,2.15762033,0.583284541,0.941203972,2.453986911,0.583284541,0.32,9.18,44.952363,-110.541582,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub",EGHSS,1.72014709,0.245735299,7,3.259239798,0.040237528,81,2.961438499,0.048548172,61,2.591484301,0.152440253,17,0.895275591,0.067716535,0.037007874,23.6875,1.791666667,0.979166667,0.964122137,26.3125,3.35863528,0.03816631,88,2.24997081,0.089998832,25,plot,invaded,0.812903226,0.026580169,tower,basePlot,2145.77,2161.21,9.93,190.5,
561232.427,7083990.317,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_046,DEJU,2019,2019-08,1.813916031,8.502,1.742957438,0.108843537,0.891156463,1.559623089,1.646209384,1.007516805,1.336740507,0.30113149,0.976280101,0.434362844,0.30113149,0.92,0.98,63.877756,-145.753497,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.593502141,0.099593884,16,1.593502141,0.099593884,16,0,0,0,1,0,0,26.875,0,0,1,26.875,1.593502141,0.099593884,16,1.353617245,0.123056113,11,plot,not_invaded,0.708333333,0.054378531,tower,basePlot,511.13,513.69,2.52,118,Gelisols
562283.682,7080361.504,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,DEJU_020,DEJU,2017,2017-07,1.740278515,7.58,2.169572775,0.145124717,0.854875283,1.854987381,1.517730221,0.395178793,0.611036607,0.413800388,0.719951038,5.393111643,0.413800388,2.985,3.88,63.845012,-145.733569,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.759134979,0.050260999,35,1.746678203,0.051372888,34,0,0,0,1,0,0,26.5625,0,0,1,26.625,1.759134979,0.050260999,35,1.393037592,0.081943388,17,plot,not_invaded,0.731958763,0.040967001,distributed,basePlot,533.68,534.88,0.11,177.7,Entisols
561323.317,7085489.899,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_019,DEJU,2019,2019-08,1.727711735,6.797,1.837304441,0.111111111,0.888888889,1.383921838,1.643480925,0.903587392,1.032904234,0.31653592,0.953365456,0.679691106,0.31653592,0.88,0.95,63.891194,-145.75105,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.719278549,0.090488345,19,1.646516149,0.109767743,15,1.240684292,0.310171073,4,0.984743412,0.015256588,0,44.375,0.6875,0,1,45.0625,1.719278549,0.090488345,19,1.435836792,0.110448984,13,plot,not_invaded,0.71875,0.048991935,distributed,basePlot,490.81,491.94,0,0,Inceptisols
562283.682,7080361.504,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,DEJU_020,DEJU,2018,2018-08,1.664254642,7.523,2.247763545,0.14739229,0.85260771,1.911386337,2.043584929,0.627167399,1.044388333,0.419463744,0.823220423,2.898190525,0.419463744,1.68,3.61,63.845012,-145.733569,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,0,1.73484524,0.046887709,37,1.717367488,0.049067643,35,0,0,1,0.998781973,0.001218027,0,34.16666667,0.041666667,0,1,34.27083333,1.73484524,0.046887709,37,1.419757357,0.083515139,17,plot,not_invaded,0.745098039,0.050177551,distributed,basePlot,533.68,534.88,0.11,177.7,Entisols
561832.638,7082099.011,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",DEJU_021,DEJU,2017,2017-07,1.654470886,6.247,1.921493774,0.05952381,0.94047619,1.443480442,1.157937144,0.38091041,NA,0.345086013,0.71340921,5.464735018,0.345086013,2.37,3.01,63.860681,-145.742041,"Evergreen Forest, Shrub/Scrub, Woody Wetlands",ESSW,0,0,1,1.892060814,0.070076326,27,1.868674365,0.071872091,26,0,0,0,0.99730821,0,0.00269179,15.4375,0,0.041666667,0.997322624,15.52083333,1.905526724,0.068054526,28,1.419688133,0.094645876,15,plot,invaded,0.747663551,0.038050734,distributed,basePlot,550.78,551.88,0.17,98,Gelisols
